1	0	0
0.99995	0.009999833	0
0.999800007	0.019998667	0
0.999550034	0.0299955	0
0.999200107	0.039989334	0
0.99875026	0.049979169	0
0.99820054	0.059964006	0
0.997551	0.069942847	0
0.996801706	0.079914694	0
0.995952733	0.089878549	0
0.995004165	0.099833417	0
0.993956098	0.109778301	0
0.992808636	0.119712207	0
0.991561894	0.129634143	0
0.990215996	0.139543115	0
0.988771078	0.149438132	0
0.987227283	0.159318207	0
0.985584767	0.169182349	0
0.983843693	0.179029573	0
0.982004235	0.188858895	0
0.980066578	0.198669331	0
0.978030915	0.2084599	0
0.975897449	0.218229623	0
0.973666395	0.227977524	0
0.971337975	0.237702626	0
0.968912422	0.247403959	0
0.966389978	0.257080552	0
0.963770896	0.266731437	0
0.961055438	0.276355649	0
0.958243876	0.285952225	0
0.955336489	0.295520207	0
0.95233357	0.305058636	0
0.949235418	0.314566561	0
0.946042344	0.324043028	0
0.942754666	0.333487092	0
0.939372713	0.342897807	0
0.935896824	0.352274233	0
0.932327346	0.361615432	0
0.928664636	0.370920469	0
0.92490906	0.380188415	0
0.921060994	0.389418342	0
0.917120823	0.398609328	0
0.91308894	0.407760453	0
0.90896575	0.416870802	0
0.904751663	0.425939465	0
0.900447102	0.434965534	0
0.896052498	0.443948107	0
0.891568288	0.452886285	0
0.886994923	0.461779176	0
0.882332859	0.470625888	0
0.877582562	0.479425539	0
0.872744508	0.488177247	0
0.86781918	0.496880138	0
0.862807071	0.505533341	0
0.857708681	0.514135992	0
0.852524522	0.522687229	0
0.847255111	0.531186198	0
0.841900975	0.539632049	0
0.83646265	0.548023937	0
0.830940679	0.556361023	0
0.825335615	0.564642473	0
0.819648018	0.57286746	0
0.813878457	0.581035161	0
0.808027508	0.589144758	0
0.802095758	0.597195441	0
0.796083799	0.605186406	0
0.789992231	0.613116852	0
0.783821666	0.620985987	0
0.777572719	0.628793024	0
0.771246015	0.636537182	0
0.764842187	0.644217687	0
0.758361876	0.651833771	0
0.751805729	0.659384672	0
0.745174402	0.666869635	0
0.738468559	0.674287912	0
0.731688869	0.68163876	0
0.724836011	0.688921445	0
0.71791067	0.696135239	0
0.710913538	0.703279419	0
0.703845316	0.710353272	0
0.696706709	0.717356091	0
0.689498433	0.724287174	0
0.682221207	0.73114583	0
0.67487576	0.737931371	0
0.667462826	0.74464312	0
0.659983146	0.751280405	0
0.652437468	0.757842563	0
0.644826547	0.764328937	0
0.637151144	0.770738879	0
0.629412027	0.777071748	0
0.621609968	0.78332691	0
0.613745749	0.78950374	0
0.605820157	0.79560162	0
0.597833982	0.801619941	0
0.589788025	0.8075581	0
0.581683089	0.813415505	0
0.573519986	0.819191568	0
0.565299531	0.824885713	0
0.557022547	0.83049737	0
0.548689861	0.836025979	0
0.540302306	0.841470985	0
0.531860721	0.846831845	0
0.523365951	0.852108022	0
0.514818845	0.857298989	0
0.506220257	0.862404227	0
0.497571048	0.867423226	0
0.488872082	0.872355482	0
0.480124229	0.877200504	0
0.471328364	0.881957807	0
0.462485367	0.886626914	0
0.453596121	0.89120736	0
0.444661517	0.895698686	0
0.435682446	0.900100442	0
0.426659808	0.904412189	0
0.417594504	0.908633496	0
0.408487441	0.91276394	0
0.399339529	0.916803109	0
0.390151684	0.920750598	0
0.380924824	0.924606012	0
0.371659872	0.928368967	0
0.362357754	0.932039086	0
0.353019401	0.935616002	0
0.343645746	0.939099356	0
0.334237727	0.942488802	0
0.324796284	0.945783999	0
0.315322362	0.948984619	0
0.305816908	0.952090342	0
0.296280873	0.955100856	0
0.28671521	0.95801586	0
0.277120875	0.960835064	0
0.267498829	0.963558185	0
0.257850033	0.966184952	0
0.248175452	0.9687151	0
0.238476053	0.971148378	0
0.228752808	0.973484542	0
0.219006687	0.975723358	0
0.209238666	0.977864602	0
0.199449721	0.979908061	0
0.189640831	0.98185353	0
0.179812978	0.983700815	0
0.169967143	0.98544973	0
0.160104312	0.987100101	0
0.15022547	0.988651763	0
0.140331606	0.99010456	0
0.130423709	0.991458348	0
0.120502769	0.992712991	0
0.11056978	0.993868363	0
0.100625733	0.99492435	0
0.090671624	0.995880845	0
0.080708448	0.996737752	0
0.070737202	0.997494987	0
0.060758881	0.998152472	0
0.050774485	0.998710144	0
0.040785011	0.999167945	0
0.030791459	0.999525831	0
0.020794828	0.999783764	0
0.010796117	0.99994172	0
0.000796327	0.999999683	0
6.12323E-17	1	0
-0.010000091	0.99997575	0
-0.020002727	1.000003015	0
-0.030015759	1.000225108	0
-0.040052421	1.000776434	0
-0.050130909	1.001782529	0
-0.060273954	1.003360125	0
-0.070508407	1.005617222	0
-0.080864839	1.00865317	0
-0.091377141	1.012558766	0
-0.102082137	1.01741636	0
-0.113019209	1.023299973	0
-0.124229928	1.030275426	0
-0.135757693	1.038400476	0
-0.147647387	1.047724965	0
-0.159945038	1.058290977	0
-0.172697487	1.070133006	0
-0.185952081	1.08327813	0
-0.199756358	1.097746195	0
-0.214157756	1.113550003	0
-0.229203328	1.130695517	0
-0.244939474	1.149182062	0
-0.261411671	1.169002539	0
-0.278664235	1.190143645	0
-0.296740072	1.212586099	0
-0.315680461	1.23630487	0
-0.335524834	1.261269416	0
-0.35631058	1.287443922	0
-0.378072847	1.314787547	0
-0.400844371	1.343254675	0
-0.424655308	1.372795164	0
-0.449533079	1.403354604	0
-0.475502232	1.434874576	0
-0.502584311	1.467292914	0
-0.530797739	1.500543969	0
-0.560157715	1.534558871	0
-0.590676121	1.569265798	0
-0.622361445	1.604590244	0
-0.655218709	1.640455284	0
-0.689249418	1.676781843	0
-0.724451515	1.713488966	0
-0.76081935	1.750494079	0
-0.798343663	1.787713261	0
-0.837011575	1.825061504	0
-0.876806594	1.862452976	0
-0.917708634	1.899801284	0
-0.959694039	1.937019726	0
-1.002735629	1.974021552	0
-1.046802746	2.010720211	0
-1.091861323	2.047029598	0
-1.137873953	2.082864301	0
-1.184799978	2.118139835	0
-1.232595582	2.152772883	0
-1.281213902	2.186681517	0
-1.330605143	2.219785428	0
-1.380716704	2.252006139	0
